196,1,0
197,1,160
198,1,0
199,1,80
200,1,40
201,1,0
202,1,140
203,1,0
204,1,0
205,1,0
206,1,30
207,1,60
208,1,200
209,1,60
210,1,80
211,1,0
212,1,472420
213,1,180
214,1,20
215,1,60
216,1,0
217,1,20
218,1,200
219,1,0
220,1,40
221,1,0
222,1,30
223,1,0
224,1,0
225,1,20
226,1,20
227,1,60
228,1,0
229,1,0
230,1,90
231,1,80
232,1,0
233,1,560
234,1,0
235,1,0
236,1,0
237,1,20
238,1,50
239,1,20
240,1,30
241,1,20
242,1,0
243,1,20
244,1,40
245,1,0
246,1,40
247,1,20
248,1,0
249,1,150
250,1,120
251,1,0
252,1,0
253,1,0
254,1,0
255,1,0
256,1,80
257,1,0
258,1,120
259,1,20
260,1,40
261,1,20
262,1,40
263,1,0
264,1,0
265,1,30
266,1,0
267,1,840
268,1,0
269,1,0
270,1,20
271,1,1770
272,1,80
273,1,0
274,1,0
275,1,0
276,1,40
277,1,100
278,1,20
279,1,60
280,1,100
281,1,0
282,1,0
283,1,0
284,1,20
285,1,560
286,1,20
287,1,20
288,1,30
289,1,140
290,1,20
291,1,0
292,1,80
293,1,160
294,1,30
295,1,40
296,1,20
297,1,0
298,1,0
299,1,0
300,1,0
301,1,0
302,1,40
303,1,40
304,1,30
305,1,20
306,1,50
307,1,60
308,1,0
309,1,0
310,1,0
311,1,20
312,1,100
313,1,0
314,1,40
315,1,40
316,1,70
317,1,30
318,1,20
319,1,0
320,1,60
321,1,190
322,1,40
323,1,0
324,1,20
325,1,0
326,1,560
327,1,20
328,1,120
329,1,30
330,1,0
331,1,0
332,1,20
333,1,30
334,1,120
335,1,0
336,1,50
337,1,0
338,1,0
339,1,20
340,1,0
341,1,0
342,1,40
343,1,20
344,1,0
345,1,0
346,1,240
347,1,30
348,1,30
349,1,160
350,1,20
351,1,480
352,1,0
353,1,80
354,1,30
355,1,20
356,1,0
357,1,70
358,1,80
359,1,0
360,1,20
361,1,0
362,1,0
363,1,0
364,1,50
365,1,20
366,1,0
367,1,80
368,1,0
369,1,0
370,1,800
371,1,20
372,1,20
373,1,0
374,1,40
375,1,0
376,1,40
377,1,20
378,1,120
379,1,0
380,1,0
381,1,0
382,1,80
383,1,30
384,1,0
385,1,40
386,1,0
387,1,200
388,1,560
389,1,90
390,1,0
391,1,0
392,1,0
393,1,40
394,1,340
395,1,0
396,1,0
397,1,0
398,1,280
399,1,160
400,1,800
401,1,20
402,1,20
403,1,45420
404,1,20
405,1,280
406,1,0
407,1,0
408,1,0
409,1,0
410,1,0
411,1,320
412,1,0
413,1,0
414,1,0
415,1,0
416,1,40
417,1,40
418,1,120
419,1,0
420,1,320
421,1,40
422,1,80
423,1,20
424,1,1120
425,1,20
426,1,0
427,1,42080
428,1,0
429,1,0
430,1,80
431,1,0
432,1,0
433,1,0
434,1,0
435,1,0
436,1,40
437,1,100
438,1,40
439,1,0
440,1,60
441,1,0
442,1,46760
443,1,20
444,1,40
445,1,0
446,1,0
447,1,120
448,1,0
449,1,40
450,1,0
451,1,40
452,1,0
453,1,40
454,1,0
455,1,0
456,1,20
457,1,40
458,1,20
459,1,560
460,1,100
461,1,20
462,1,0
463,1,0
464,1,120
465,1,0
466,1,60
467,1,6720
468,1,0
469,1,36360
470,1,0
471,1,0
472,1,1120
473,1,40
474,1,0
475,1,0
476,1,80
477,1,45350
478,1,0
479,1,40
480,1,0
481,1,50
482,1,20
483,1,30
484,1,40
485,1,0
486,1,90
487,1,0
488,1,40
489,1,240
490,1,40
491,1,20
492,1,0
493,1,0
494,1,40
495,1,20
496,1,0
497,1,0
498,1,0
499,1,0
500,1,20
501,1,120
502,1,30
503,1,0
504,1,0
505,1,0
506,1,20
507,1,0
508,1,0
509,1,80
510,1,0
511,1,60
512,1,0
513,1,20
514,1,0
515,1,80
516,1,60
517,1,20
518,1,0
519,1,40
520,1,140
521,1,0
522,1,30
523,1,0
524,1,800
525,1,80
526,1,40
527,1,40
528,1,20
529,1,60
530,1,0
531,1,20
532,1,0
533,1,40
534,1,430
535,1,0
536,1,40
537,1,20
538,1,20
539,1,40
540,1,0
541,1,160
542,1,45100
543,1,30
544,1,20
545,1,20
546,1,0
547,1,0
548,1,0
549,1,0
550,1,160
551,1,0
552,1,0
553,1,30
554,1,20
555,1,0
556,1,80
557,1,40
558,1,80
559,1,20
560,1,60
561,1,0
562,1,280
563,1,20
564,1,40
565,1,20
566,1,40
567,1,20
568,1,0
569,1,0
570,1,0
571,1,80
572,1,0
573,1,90
574,1,0
575,1,0
576,1,0
577,1,20
578,1,80
579,1,20
580,1,0
581,1,0
582,1,40
583,1,0
584,1,0
585,1,0
586,1,200
587,1,0
588,1,0
589,1,0
590,1,0
591,1,0
592,1,20
593,1,0
594,1,0
595,1,40
596,1,70
597,1,0
598,1,0
599,1,82460
600,1,60
601,1,140
602,1,0
603,1,0
604,1,0
605,1,40
606,1,0
607,1,20
608,1,40
609,1,40
610,1,60
611,1,60
612,1,0
613,1,0
614,1,20
615,1,140
616,1,0
617,1,80
618,1,0
619,1,12320
620,1,0
621,1,0
622,1,0
623,1,0
624,1,20
625,1,0
626,1,0
627,1,40
628,1,40
629,1,180
630,1,30
631,1,0
632,1,0
633,1,60
634,1,0
635,1,0
636,1,0
637,1,0
638,1,0
639,1,580
640,1,0
641,1,90
642,1,0
643,1,40
644,1,40
645,1,265620
646,1,20
647,1,0
648,1,420100
649,1,80
650,1,80
651,1,20
652,1,169540
653,1,20
654,1,0
655,1,80
656,1,40
657,1,0
658,1,140
659,1,0
660,1,100
661,1,0
662,1,280
663,1,180
664,1,40
665,1,13940
666,1,160
667,1,90
668,1,90
669,1,30
670,1,80
671,1,0
672,1,200
673,1,0
674,1,20
675,1,0
676,1,0
677,1,120
678,1,80
679,1,0
680,1,0
681,1,40
682,1,40
683,1,0
684,1,40
685,1,140
686,1,0
687,1,60
688,1,0
689,1,0
690,1,0
691,1,300
692,1,40
693,1,50
694,1,80
695,1,100
696,1,40
697,1,20
698,1,0
699,1,80
700,1,30
701,1,60
702,1,20
703,1,60
704,1,70
705,1,560
706,1,0
707,1,160
708,1,0
709,1,0
710,1,0
711,1,20
712,1,70
713,1,60
714,1,0
715,1,60
716,1,380
717,1,40
718,1,40
719,1,0
720,1,40
721,1,20
722,1,0
723,1,40
724,1,20
725,1,0
726,1,80
727,1,40
728,1,0
729,1,40
730,1,130
731,1,13750
732,1,0
733,1,60
734,1,40
735,1,2240
736,1,0
737,1,40
738,1,110
739,1,0
740,1,0
741,1,0
742,1,260
743,1,0
744,1,80
745,1,40
746,1,280
747,1,0
748,1,60
749,1,30
750,1,280
751,1,0
752,1,20
753,1,0
754,1,20
755,1,40
756,1,80
757,1,80
758,1,0
759,1,160
760,1,1000
761,1,80
762,1,0
763,1,20
764,1,0
765,1,130
766,1,160
767,1,0
768,1,0
769,1,0
770,1,20
771,1,20
772,1,40
773,1,40
774,1,20
775,1,0
776,1,20
777,1,0
778,1,160
779,1,0
780,1,70
781,1,0
782,1,80
783,1,0
784,1,0
785,1,0
786,1,40
787,1,0
788,1,20
789,1,0
790,1,40
791,1,40
792,1,0
793,1,160
794,1,80
795,1,20
796,1,80
797,1,240
798,1,0
799,1,60
800,1,70
801,1,560
802,1,20
803,1,80
804,1,80
805,1,0
806,1,0
807,1,230
808,1,0
809,1,140
810,1,20
811,1,20
812,1,40
813,1,80
814,1,0
815,1,120
816,1,0
817,1,0
818,1,120
819,1,0
820,1,0
821,1,20
822,1,1045420
823,1,0
824,1,0
825,1,0
826,1,70
827,1,40
828,1,400
829,1,0
830,1,20
831,1,0
832,1,0
833,1,0
834,1,90
835,1,140
836,1,30
837,1,70
838,1,90
839,1,40
840,1,0
841,1,40
842,1,40
843,1,40
844,1,260
845,1,0
846,1,0
847,1,140
848,1,20
849,1,0
850,1,20
851,1,60
852,1,0
853,1,20
854,1,40
855,1,100
856,1,80
857,1,40
858,1,0
859,1,0
860,1,0
861,1,120
862,1,50
863,1,0
864,1,0
865,1,300
866,1,70
867,1,40
868,1,560
869,1,0
870,1,0
871,1,90
872,1,0
873,1,0
874,1,0
875,1,0
876,1,40
877,1,0
878,1,160
879,1,60
880,1,50
881,1,40
882,1,20
883,1,0
884,1,120
885,1,80
886,1,80
887,1,40
888,1,0
889,1,40
890,1,20
891,1,0
892,1,120
893,1,0
894,1,20
895,1,0
896,1,80
897,1,0
898,1,0
899,1,90
900,1,120
901,1,160
902,1,0
903,1,0
904,1,0
905,1,160
906,1,40
907,1,160
908,1,0
909,1,40
910,1,0
911,1,0
912,1,40
913,1,0
914,1,0
915,1,40
916,1,30
917,1,0
918,1,80
919,1,0
920,1,0
921,1,60
922,1,160
923,1,20
924,1,40
925,1,710
926,1,30
927,1,40
928,1,80
929,1,150
930,1,110
931,1,0
932,1,40
933,1,240
934,1,0
935,1,23720
936,1,40
937,1,80
938,1,0
939,1,0
940,1,280
941,1,40
942,1,40
943,1,30
944,1,60
945,1,0
946,1,30
947,1,40
948,1,70
949,1,0
950,1,60
951,1,0
952,1,0
953,1,20
954,1,20
955,1,0
956,1,80
957,1,420
958,1,140
959,1,0
960,1,60
961,1,0
962,1,0
963,1,0
964,1,40
965,1,120
966,1,30
967,1,20
968,1,230
969,1,20
970,1,0
971,1,20
972,1,100
973,1,0
974,1,60
975,1,0
976,1,0
977,1,0
978,1,50
979,1,0
980,1,60
981,1,880
982,1,40
983,1,0
984,1,220
985,1,0
986,1,40
987,1,1680
988,1,30
989,1,0
990,1,60
991,1,60
992,1,20
993,1,0
994,1,0
995,1,30
996,1,40
997,1,20
998,1,0
999,1,80
